no,"sex(male:1,female:0)",age,height,weight,bmi,preference, experimental environment,sensitivity,date,time,room((meeting:1 reception:2 drinks:3)),thermal sensation,thermal comfort(com:1 discom:0),thermal preference (C:1 U:2 W:3),seat number,temp,humid
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,9:00:00,2.0,1.0,0.0,1.0,17.0,22.0,18.5
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,9:00:00,2.0,0.5,1.0,2.0,6.0,22.0,18.5
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,9:00:00,1.0,0.0,1.0,2.0,12.0,22.8,16.4
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,9:00:00,1.0,0.0,1.0,2.0,13.0,22.8,16.4
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,9:00:00,1.0,0.5,1.0,2.0,16.0,22.8,16.4
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,9:30:00,1.0,2.0,0.0,1.0,10.0,23.2,18.3
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,9:30:00,1.0,0.0,1.0,2.0,3.0,23.2,18.3
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,9:30:00,1.0,-0.5,1.0,3.0,14.0,23.2,18.3
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,9:30:00,1.0,0.0,1.0,2.0,8.0,23.2,18.3
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,9:30:00,2.0,1.0,1.0,3.0,5.0,22.6,20.2
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,9:30:00,2.0,0.0,1.0,2.0,7.0,22.6,20.2
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,9:30:00,1.0,0.0,1.0,2.0,15.0,23.2,18.3
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,9:30:00,3.0,-0.5,1.0,2.0,1.0,23.4,20.2
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,9:30:00,1.0,0.0,1.0,2.0,9.0,23.2,18.3
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,9:30:00,3.0,0.0,1.0,2.0,2.0,23.4,20.2
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,9:30:00,2.0,-0.1,1.0,2.0,4.0,22.6,20.2
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,9:30:00,2.0,0.0,1.0,2.0,17.0,22.6,20.2
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,9:30:00,2.0,0.0,1.0,2.0,6.0,22.6,20.2
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,9:30:00,1.0,1.0,1.0,1.0,12.0,23.2,18.3
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,9:30:00,1.0,-1.0,1.0,3.0,13.0,23.2,18.3
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,9:30:00,1.0,1.2,0.0,1.0,16.0,23.2,18.3
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,10:00:00,2.0,-0.3,1.0,3.0,15.0,22.0,17.5
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,10:00:00,1.0,-0.2,1.0,2.0,1.0,22.8,14.1
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,10:00:00,1.0,-0.2,1.0,2.0,5.0,22.8,14.1
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,10:00:00,1.0,-1.0,0.0,3.0,16.0,22.8,14.1
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,10:00:00,1.0,-0.5,1.0,2.0,4.0,22.8,14.1
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,10:00:00,3.0,-0.5,1.0,3.0,8.0,23.0,16.8
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,10:00:00,3.0,1.0,1.0,1.0,9.0,23.0,16.8
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,10:00:00,2.0,0.0,1.0,2.0,13.0,22.0,17.5
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,10:00:00,1.0,0.0,1.0,2.0,3.0,22.8,14.1
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,10:00:00,2.0,-0.3,1.0,3.0,11.0,22.0,17.5
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,10:00:00,3.0,0.0,1.0,2.0,10.0,23.0,16.8
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,10:00:00,2.0,-0.2,1.0,2.0,12.0,22.0,17.5
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,10:00:00,1.0,0.0,1.0,1.0,7.0,22.8,14.1
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,10:00:00,1.0,0.0,1.0,2.0,2.0,22.8,14.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,10:00:00,1.0,-1.0,1.0,3.0,6.0,22.8,14.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,10:00:00,2.0,1.0,1.0,2.0,14.0,22.0,17.5
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,10:30:00,2.0,0.0,1.0,2.0,15.0,22.3,16.9
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,10:30:00,1.0,-0.2,1.0,2.0,1.0,23.1,14.7
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,10:30:00,1.0,0.5,1.0,3.0,5.0,23.1,14.7
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,10:30:00,1.0,0.0,1.0,2.0,16.0,23.1,14.7
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,10:30:00,1.0,0.0,1.0,2.0,4.0,23.1,14.7
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,10:30:00,3.0,-1.0,0.0,3.0,8.0,23.4,17.4
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,10:30:00,3.0,0.0,1.0,2.0,9.0,23.4,17.4
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,10:30:00,2.0,0.0,1.0,2.0,13.0,22.3,16.9
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,10:30:00,1.0,0.0,1.0,2.0,3.0,23.1,14.7
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,10:30:00,2.0,-0.4,1.0,3.0,11.0,22.3,16.9
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,10:30:00,3.0,0.0,1.0,2.0,10.0,23.4,17.4
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,10:30:00,2.0,0.0,1.0,2.0,12.0,22.3,16.9
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,10:30:00,1.0,0.0,1.0,2.0,7.0,23.1,14.7
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,10:30:00,1.0,0.0,1.0,2.0,2.0,23.1,14.7
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,10:30:00,1.0,-1.0,0.0,3.0,6.0,23.1,14.7
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,10:30:00,2.0,0.2,1.0,2.0,14.0,22.3,16.9
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,11:00:00,2.0,0.0,1.0,2.0,15.0,25.3,14.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,11:00:00,1.0,0.5,1.0,2.0,1.0,24.1,14.1
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,11:00:00,1.0,0.0,1.0,2.0,5.0,24.1,14.1
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,11:00:00,1.0,0.1,1.0,2.0,16.0,24.1,14.1
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,11:00:00,1.0,0.0,1.0,2.0,4.0,24.1,14.1
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,11:00:00,3.0,0.0,1.0,2.0,8.0,25.6,15.6
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,11:00:00,3.0,1.5,0.0,1.0,9.0,25.6,15.6
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,11:00:00,2.0,0.0,1.0,2.0,13.0,25.3,14.4
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,11:00:00,1.0,0.0,1.0,2.0,3.0,24.1,14.1
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,11:00:00,2.0,0.0,1.0,2.0,11.0,25.3,14.4
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,11:00:00,3.0,0.0,1.0,2.0,10.0,25.6,15.6
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,11:00:00,2.0,0.0,1.0,2.0,12.0,25.3,14.4
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,11:00:00,1.0,0.0,1.0,2.0,7.0,24.1,14.1
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,11:00:00,1.0,-0.5,1.0,2.0,2.0,24.1,14.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,11:00:00,1.0,0.0,1.0,2.0,6.0,24.1,14.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,11:00:00,2.0,0.1,1.0,2.0,14.0,25.3,14.4
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,11:30:00,2.0,0.0,1.0,2.0,15.0,25.8,13.8
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,11:30:00,1.0,0.5,1.0,2.0,1.0,24.6,14.1
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,11:30:00,1.0,0.0,1.0,2.0,5.0,24.6,14.1
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,11:30:00,1.0,0.1,1.0,2.0,16.0,24.6,14.1
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,11:30:00,1.0,-1.0,1.0,3.0,4.0,24.6,14.1
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,11:30:00,3.0,0.0,1.0,2.0,8.0,26.6,15.3
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,11:30:00,3.0,2.5,0.0,1.0,9.0,26.6,15.3
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,11:30:00,2.0,0.0,1.0,2.0,13.0,25.8,13.8
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,11:30:00,1.0,0.0,1.0,2.0,3.0,24.6,14.1
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,11:30:00,2.0,0.0,1.0,2.0,11.0,25.8,13.8
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,11:30:00,3.0,0.3,1.0,2.0,10.0,26.6,15.3
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,11:30:00,2.0,0.0,1.0,2.0,12.0,25.8,13.8
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,11:30:00,1.0,1.0,1.0,2.0,7.0,24.6,14.1
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,11:30:00,1.0,0.0,1.0,2.0,2.0,24.6,14.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,11:30:00,1.0,0.0,1.0,2.0,6.0,24.6,14.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,11:30:00,2.0,0.0,1.0,2.0,14.0,25.8,13.8
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,12:00:00,2.0,0.0,1.0,2.0,15.0,26.3,13.3
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,12:00:00,1.0,0.6,1.0,2.0,1.0,25.0,13.9
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,12:00:00,1.0,0.0,1.0,2.0,5.0,25.0,13.9
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,12:00:00,1.0,0.1,1.0,2.0,16.0,25.0,13.9
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,12:00:00,1.0,0.0,1.0,2.0,4.0,25.0,13.9
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,12:00:00,3.0,0.5,1.0,2.0,8.0,27.1,14.6
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,12:00:00,3.0,2.5,0.0,1.0,9.0,27.1,14.6
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,12:00:00,2.0,nan,nan,nan,13.0,26.3,13.3
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,12:00:00,1.0,0.0,1.0,2.0,3.0,25.0,13.9
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,12:00:00,2.0,0.0,1.0,2.0,11.0,26.3,13.3
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,12:00:00,3.0,0.0,1.0,2.0,10.0,27.1,14.6
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,12:00:00,2.0,0.0,1.0,2.0,12.0,26.3,13.3
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,12:00:00,1.0,0.0,1.0,2.0,7.0,25.0,13.9
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,12:00:00,1.0,0.0,1.0,1.0,2.0,25.0,13.9
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,12:00:00,1.0,0.0,1.0,2.0,6.0,25.0,13.9
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,12:00:00,2.0,0.2,1.0,2.0,14.0,26.3,13.3
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,14:30:00,2.0,1.0,0.0,1.0,15.0,27.3,11.6
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,14:30:00,1.0,1.0,1.0,1.0,1.0,25.8,13.3
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,14:30:00,1.0,0.5,1.0,1.0,5.0,25.8,13.3
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,14:30:00,1.0,0.9,1.0,1.0,16.0,25.8,13.3
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,14:30:00,1.0,0.5,1.0,2.0,4.0,25.8,13.3
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,14:30:00,3.0,3.0,0.0,1.0,8.0,27.5,11.3
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,14:30:00,3.0,2.5,0.0,1.0,9.0,27.5,11.3
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,14:30:00,2.0,0.8,0.0,1.0,13.0,27.3,11.6
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,14:30:00,1.0,0.0,1.0,2.0,3.0,25.8,13.3
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,14:30:00,2.0,0.2,1.0,2.0,11.0,27.3,11.6
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,14:30:00,3.0,2.0,0.0,1.0,10.0,27.5,11.3
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,14:30:00,2.0,0.5,1.0,2.0,12.0,27.3,11.6
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,14:30:00,1.0,0.0,1.0,2.0,7.0,25.8,13.3
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,14:30:00,1.0,1.0,1.0,2.0,2.0,25.8,13.3
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,14:30:00,1.0,0.0,1.0,2.0,6.0,25.8,13.3
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,14:30:00,2.0,1.0,0.0,1.0,14.0,27.3,11.6
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,15:00:00,2.0,0.5,1.0,1.0,15.0,25.5,13.8
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,15:00:00,1.0,1.0,1.0,1.0,1.0,25.4,14.3
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,15:00:00,1.0,0.3,1.0,2.0,5.0,25.4,14.3
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,15:00:00,1.0,1.0,0.0,1.0,16.0,25.4,14.3
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,15:00:00,1.0,0.0,1.0,2.0,4.0,25.4,14.3
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,15:00:00,3.0,2.0,0.0,1.0,8.0,27.9,13.2
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,15:00:00,3.0,3.0,0.0,1.0,9.0,27.9,13.2
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,15:00:00,2.0,0.2,1.0,2.0,13.0,25.5,13.8
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,15:00:00,1.0,0.2,1.0,2.0,3.0,25.4,14.3
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,15:00:00,2.0,0.5,1.0,1.0,11.0,25.5,13.8
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,15:00:00,3.0,1.5,0.0,1.0,10.0,27.9,13.2
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,15:00:00,2.0,0.0,1.0,2.0,12.0,25.5,13.8
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,15:00:00,1.0,0.0,1.0,2.0,7.0,25.4,14.3
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,15:00:00,1.0,0.0,1.0,2.0,2.0,25.4,14.3
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,15:00:00,1.0,1.0,0.0,1.0,6.0,25.4,14.3
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,15:00:00,2.0,0.2,1.0,1.0,14.0,25.5,13.8
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,15:30:00,2.0,0.2,1.0,1.0,15.0,25.3,14.2
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,15:30:00,1.0,0.8,1.0,2.0,1.0,25.2,14.9
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,15:30:00,1.0,0.3,1.0,2.0,5.0,25.2,14.9
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,15:30:00,1.0,0.5,1.0,2.0,16.0,25.2,14.9
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,15:30:00,1.0,0.0,1.0,2.0,4.0,25.2,14.9
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,15:30:00,3.0,1.0,0.0,1.0,8.0,27.6,11.0
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,15:30:00,3.0,2.5,0.0,1.0,9.0,27.6,11.0
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,15:30:00,2.0,0.0,1.0,2.0,13.0,25.3,14.2
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,15:30:00,1.0,0.1,1.0,2.0,3.0,25.2,14.9
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,15:30:00,2.0,0.5,1.0,1.0,11.0,25.3,14.2
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,15:30:00,3.0,0.8,0.0,1.0,10.0,27.6,11.0
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,15:30:00,2.0,0.0,1.0,2.0,12.0,25.3,14.2
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,15:30:00,1.0,0.0,1.0,1.0,7.0,25.2,14.9
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,15:30:00,1.0,1.0,1.0,2.0,2.0,25.2,14.9
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,15:30:00,1.0,1.0,0.0,1.0,6.0,25.2,14.9
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,15:30:00,2.0,0.5,1.0,2.0,14.0,25.3,14.2
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,16:00:00,2.0,0.0,1.0,2.0,15.0,25.4,14.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,16:00:00,1.0,0.8,1.0,2.0,1.0,25.2,15.3
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,16:00:00,1.0,0.0,1.0,2.0,5.0,25.2,15.3
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,16:00:00,1.0,0.0,1.0,1.0,16.0,25.2,15.3
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,16:00:00,1.0,0.0,1.0,2.0,4.0,25.2,15.3
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,16:00:00,3.0,1.0,0.0,1.0,8.0,25.9,11.9
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,16:00:00,3.0,2.0,0.0,1.0,9.0,25.9,11.9
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,16:00:00,2.0,0.0,1.0,2.0,13.0,25.4,14.4
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,16:00:00,1.0,0.1,1.0,2.0,3.0,25.2,15.3
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,16:00:00,2.0,0.5,1.0,1.0,11.0,25.4,14.4
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,16:00:00,3.0,0.5,1.0,2.0,10.0,25.9,11.9
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,16:00:00,2.0,0.0,1.0,2.0,12.0,25.4,14.4
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,16:00:00,1.0,0.0,1.0,2.0,7.0,25.2,15.3
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,16:00:00,1.0,0.5,1.0,2.0,2.0,25.2,15.3
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,16:00:00,1.0,1.0,0.0,1.0,6.0,25.2,15.3
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,16:00:00,2.0,0.2,1.0,2.0,14.0,25.4,14.4
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,16:30:00,2.0,0.0,1.0,2.0,15.0,25.3,14.3
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,16:30:00,1.0,0.7,1.0,2.0,1.0,25.1,15.7
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,16:30:00,1.0,0.0,1.0,2.0,5.0,25.1,15.7
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,16:30:00,1.0,0.5,1.0,1.0,16.0,25.1,15.7
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,16:30:00,1.0,1.5,1.0,2.0,4.0,25.1,15.7
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,16:30:00,3.0,0.5,1.0,1.0,8.0,25.9,15.2
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,16:30:00,3.0,1.0,1.0,1.0,9.0,25.9,15.2
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,16:30:00,2.0,0.0,1.0,2.0,13.0,25.3,14.3
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,16:30:00,1.0,0.0,1.0,2.0,3.0,25.1,15.7
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,16:30:00,2.0,0.6,1.0,1.0,11.0,25.3,14.3
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,16:30:00,3.0,0.5,1.0,2.0,10.0,25.9,15.2
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,16:30:00,2.0,0.0,1.0,2.0,12.0,25.3,14.3
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,16:30:00,1.0,0.0,1.0,2.0,7.0,25.1,15.7
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,16:30:00,1.0,0.0,1.0,2.0,2.0,25.1,15.7
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,16:30:00,1.0,0.0,1.0,1.0,6.0,25.1,15.7
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,16:30:00,2.0,0.2,1.0,2.0,14.0,25.3,14.3
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,17:00:00,2.0,0.0,1.0,2.0,15.0,25.2,14.6
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,17:00:00,1.0,0.5,1.0,2.0,1.0,25.1,16.1
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,17:00:00,1.0,0.0,1.0,2.0,5.0,25.1,16.1
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,17:00:00,1.0,-0.5,1.0,2.0,16.0,25.1,16.1
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,17:00:00,1.0,1.0,1.0,1.0,4.0,25.1,16.1
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,17:00:00,3.0,0.5,1.0,1.0,8.0,25.8,16.1
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,17:00:00,3.0,0.5,1.0,1.0,9.0,25.8,16.1
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,17:00:00,2.0,0.1,1.0,2.0,13.0,25.2,14.6
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,17:00:00,1.0,0.0,1.0,2.0,3.0,25.1,16.1
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,17:00:00,2.0,0.5,1.0,2.0,11.0,25.2,14.6
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,17:00:00,3.0,0.0,1.0,2.0,10.0,25.8,16.1
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,17:00:00,2.0,0.0,1.0,2.0,12.0,25.2,14.6
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,17:00:00,1.0,1.0,1.0,2.0,7.0,25.1,16.1
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,17:00:00,1.0,0.0,1.0,2.0,2.0,25.1,16.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,17:00:00,1.0,0.0,1.0,2.0,6.0,25.1,16.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,17:00:00,2.0,0.0,1.0,2.0,14.0,25.2,14.6
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,17:30:00,2.0,0.2,1.0,1.0,15.0,24.9,14.7
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,17:30:00,1.0,0.4,1.0,2.0,1.0,25.0,16.2
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,17:30:00,1.0,0.0,1.0,2.0,5.0,25.0,16.2
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,17:30:00,1.0,0.0,1.0,2.0,16.0,25.0,16.2
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,17:30:00,1.0,0.0,1.0,2.0,4.0,25.0,16.2
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,17:30:00,3.0,0.5,1.0,1.0,8.0,25.6,16.6
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,17:30:00,3.0,0.5,1.0,1.0,9.0,25.6,16.6
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,17:30:00,2.0,0.0,1.0,2.0,13.0,24.9,14.7
