no,"sex(male:1,female:0)",age,height,weight,bmi,preference, experimental environment,sensitivity,date,time,room((meeting:1 reception:2 drinks:3)),thermal sensation,thermal comfort(com:1 discom:0),thermal preference (C:1 U:2 W:3),seat number,temp,humid
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/10,11:30:00,1.0,0.0,1.0,2.0,6.0,24.9,16.2
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/10,12:00:00,1.0,0.0,1.0,2.0,6.0,25.0,16.3
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/10,14:30:00,1.0,0.5,1.0,1.0,6.0,25.3,13.6
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/10,15:00:00,1.0,0.5,1.0,1.0,6.0,25.4,14.7
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/10,15:30:00,1.0,0.5,1.0,1.0,6.0,25.7,15.2
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/10,16:00:00,1.0,0.0,1.0,2.0,6.0,25.3,15.9
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/10,16:30:00,1.0,0.0,1.0,2.0,6.0,25.0,16.5
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/10,17:00:00,1.0,0.0,1.0,2.0,6.0,24.9,16.8
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/10,17:30:00,1.0,0.0,1.0,2.0,6.0,24.7,16.8
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,9:00:00,1.0,0.0,1.0,2.0,4.0,22.2,15.3
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,9:30:00,1.0,0.2,1.0,2.0,4.0,22.6,16.3
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,10:00:00,1.0,0.2,1.0,2.0,4.0,22.9,16.6
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,10:30:00,1.0,0.0,1.0,2.0,4.0,23.7,16.2
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,11:00:00,1.0,0.0,1.0,2.0,4.0,24.3,16.4
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,11:30:00,1.0,0.0,1.0,2.0,4.0,24.8,16.5
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,12:00:00,1.0,0.0,1.0,2.0,4.0,25.1,16.5
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,14:30:00,1.0,0.5,1.0,1.0,4.0,25.6,14.4
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,15:00:00,1.0,0.5,1.0,1.0,4.0,25.8,15.2
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,15:30:00,1.0,0.5,1.0,1.0,4.0,25.9,16.0
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,16:00:00,1.0,0.5,1.0,1.0,4.0,25.6,17.0
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,16:30:00,1.0,1.0,1.0,1.0,4.0,25.4,17.4
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,17:00:00,1.0,0.2,1.0,2.0,4.0,25.3,18.0
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/13,17:30:00,1.0,0.0,1.0,2.0,4.0,25.2,18.4
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,9:00:00,1.0,0.0,1.0,2.0,10.0,22.5,14.9
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,9:30:00,1.0,0.0,1.0,2.0,10.0,22.9,16.7
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,10:00:00,1.0,0.0,1.0,2.0,10.0,23.1,17.1
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,10:30:00,1.0,0.0,1.0,2.0,10.0,23.3,17.3
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,11:00:00,1.0,0.0,1.0,2.0,10.0,24.4,16.3
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,11:30:00,1.0,0.0,1.0,2.0,10.0,24.8,16.8
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,12:00:00,1.0,0.0,1.0,2.0,10.0,25.1,17.0
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,14:30:00,1.0,0.0,1.0,2.0,10.0,25.8,14.4
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,15:00:00,1.0,0.5,1.0,1.0,10.0,25.4,16.3
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,15:30:00,1.0,0.0,1.0,2.0,10.0,25.3,17.4
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,16:00:00,1.0,0.0,1.0,2.0,10.0,25.2,18.1
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,16:30:00,1.0,0.0,1.0,2.0,10.0,25.1,18.0
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,17:00:00,1.0,0.0,1.0,2.0,10.0,25.1,18.4
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,17:30:00,1.0,0.0,1.0,2.0,10.0,25.0,18.9
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,9:00:00,1.0,0.0,1.0,2.0,5.0,21.9,11.8
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,9:30:00,1.0,0.0,1.0,2.0,5.0,22.5,13.2
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,10:00:00,1.0,-0.2,1.0,2.0,5.0,22.8,14.1
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,10:30:00,1.0,0.5,1.0,3.0,5.0,23.1,14.7
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,11:00:00,1.0,0.0,1.0,2.0,5.0,24.1,14.1
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,11:30:00,1.0,0.0,1.0,2.0,5.0,24.6,14.1
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,12:00:00,1.0,0.0,1.0,2.0,5.0,25.0,13.9
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,14:30:00,1.0,0.5,1.0,1.0,5.0,25.8,13.3
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,15:00:00,1.0,0.3,1.0,2.0,5.0,25.4,14.3
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,15:30:00,1.0,0.3,1.0,2.0,5.0,25.2,14.9
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,16:00:00,1.0,0.0,1.0,2.0,5.0,25.2,15.3
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,16:30:00,1.0,0.0,1.0,2.0,5.0,25.1,15.7
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,17:00:00,1.0,0.0,1.0,2.0,5.0,25.1,16.1
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,17:30:00,1.0,0.0,1.0,2.0,5.0,25.0,16.2
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,9:00:00,2.0,0.0,1.0,2.0,7.0,22.0,18.5
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,9:30:00,2.0,0.0,1.0,2.0,7.0,22.6,20.2
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,10:00:00,2.0,0.0,1.0,2.0,7.0,22.9,20.0
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,10:30:00,2.0,0.0,1.0,2.0,7.0,23.1,19.6
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,11:00:00,2.0,0.0,1.0,2.0,7.0,23.2,19.6
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,11:30:00,2.0,0.0,1.0,2.0,7.0,23.3,20.0
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,12:00:00,2.0,0.0,1.0,2.0,7.0,23.4,20.2
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,14:30:00,2.0,0.0,1.0,2.0,7.0,22.7,18.6
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,15:00:00,2.0,0.3,1.0,2.0,7.0,26.1,16.7
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,15:30:00,2.0,0.5,1.0,1.0,7.0,27.0,16.3
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,16:00:00,2.0,0.5,1.0,1.0,7.0,27.6,16.0
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,16:30:00,2.0,0.2,1.0,2.0,7.0,27.7,15.9
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,17:00:00,2.0,0.0,1.0,2.0,7.0,27.8,15.9
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,17:30:00,2.0,0.0,1.0,2.0,7.0,28.0,15.7
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,9:00:00,1.0,0.0,1.0,2.0,4.0,22.5,16.7
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,9:30:00,1.0,0.0,1.0,2.0,4.0,22.9,17.9
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,10:00:00,1.0,0.0,1.0,2.0,4.0,23.2,18.4
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,10:30:00,1.0,0.0,1.0,2.0,4.0,24.2,17.8
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,11:00:00,1.0,0.0,1.0,2.0,4.0,24.5,17.9
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,11:30:00,1.0,0.0,1.0,2.0,4.0,24.9,17.9
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,12:00:00,1.0,0.0,1.0,2.0,4.0,25.2,17.8
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,14:30:00,1.0,0.2,1.0,2.0,4.0,25.8,15.0
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,15:00:00,1.0,0.2,1.0,2.0,4.0,25.4,16.4
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,15:30:00,1.0,0.0,1.0,2.0,4.0,25.2,17.0
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,16:00:00,1.0,0.0,1.0,2.0,4.0,25.2,17.6
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,16:30:00,1.0,0.0,1.0,2.0,4.0,25.1,18.2
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,17:00:00,1.0,0.0,1.0,2.0,4.0,25.1,18.5
8,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/15,17:30:00,1.0,0.0,1.0,2.0,4.0,25.1,19.2
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,9:00:00,1.0,0.1,1.0,2.0,16.0,21.9,11.8
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,9:30:00,1.0,0.0,1.0,3.0,16.0,22.5,13.2
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,10:00:00,1.0,-1.0,0.0,3.0,16.0,22.8,14.1
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,10:30:00,1.0,0.0,1.0,2.0,16.0,23.1,14.7
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,11:00:00,1.0,0.1,1.0,2.0,16.0,24.1,14.1
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,11:30:00,1.0,0.1,1.0,2.0,16.0,24.6,14.1
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,12:00:00,1.0,0.1,1.0,2.0,16.0,25.0,13.9
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,14:30:00,1.0,0.9,1.0,1.0,16.0,25.8,13.3
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,15:00:00,1.0,1.0,0.0,1.0,16.0,25.4,14.3
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,15:30:00,1.0,0.5,1.0,2.0,16.0,25.2,14.9
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,16:00:00,1.0,0.0,1.0,1.0,16.0,25.2,15.3
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,16:30:00,1.0,0.5,1.0,1.0,16.0,25.1,15.7
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,17:00:00,1.0,-0.5,1.0,2.0,16.0,25.1,16.1
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,17:30:00,1.0,0.0,1.0,2.0,16.0,25.0,16.2
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,9:00:00,3.0,0.0,1.0,2.0,2.0,22.2,14.8
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,9:30:00,3.0,0.5,1.0,2.0,2.0,22.7,18.9
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,10:00:00,3.0,-1.0,0.0,3.0,2.0,23.1,19.4
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,10:30:00,3.0,-0.5,0.0,3.0,2.0,23.4,19.5
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,11:00:00,3.0,0.0,1.0,2.0,2.0,23.6,19.8
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,11:30:00,3.0,0.1,1.0,2.0,2.0,23.7,20.1
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,12:00:00,3.0,0.0,1.0,3.0,2.0,23.9,20.2
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,14:30:00,3.0,0.0,1.0,2.0,2.0,23.3,17.8
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,15:00:00,3.0,0.1,1.0,2.0,2.0,23.7,19.4
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,15:30:00,3.0,0.2,1.0,2.0,2.0,24.1,20.3
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,16:00:00,3.0,0.2,1.0,2.0,2.0,24.3,21.3
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,16:30:00,3.0,-0.1,1.0,2.0,2.0,24.4,21.3
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,17:00:00,3.0,0.0,1.0,3.0,2.0,24.5,21.5
9,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,17:30:00,3.0,0.1,1.0,2.0,2.0,24.6,21.8
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,9:00:00,3.0,0.0,1.0,2.0,10.0,22.3,14.4
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,9:30:00,3.0,2.0,1.0,1.0,10.0,22.9,18.7
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,10:00:00,3.0,2.0,0.0,1.0,10.0,26.3,16.6
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,10:30:00,3.0,3.0,0.0,1.0,10.0,27.6,16.3
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,11:00:00,3.0,1.0,0.0,2.0,10.0,27.8,15.7
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,11:30:00,3.0,2.0,0.0,1.0,10.0,27.8,16.9
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,12:00:00,3.0,3.0,0.0,1.0,10.0,28.3,16.0
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,14:30:00,3.0,1.0,1.0,1.0,10.0,27.7,12.4
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,15:00:00,3.0,2.0,0.0,1.0,10.0,29.4,14.3
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,15:30:00,3.0,2.0,0.0,1.0,10.0,26.8,18.8
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,16:00:00,3.0,2.0,0.0,1.0,10.0,26.0,20.5
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,16:30:00,3.0,2.0,0.0,1.0,10.0,25.7,22.9
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,17:00:00,3.0,1.0,0.0,1.0,10.0,25.3,22.6
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,17:30:00,3.0,1.0,1.0,2.0,10.0,25.1,23.3
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,9:00:00,1.0,-1.0,1.0,3.0,8.0,22.2,15.7
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,9:30:00,1.0,-1.0,1.0,3.0,8.0,22.6,16.3
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,10:00:00,1.0,-1.0,1.0,3.0,8.0,22.9,16.8
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,10:30:00,1.0,0.0,1.0,2.0,8.0,24.0,16.4
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,11:00:00,1.0,0.0,1.0,2.0,8.0,24.6,16.3
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,11:30:00,1.0,0.0,1.0,2.0,8.0,24.9,16.2
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,12:00:00,1.0,0.0,1.0,2.0,8.0,25.0,16.3
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,14:30:00,1.0,0.0,1.0,2.0,8.0,25.3,13.6
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,15:00:00,1.0,1.0,0.0,1.0,8.0,25.4,14.7
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,15:30:00,1.0,1.0,0.0,1.0,8.0,25.7,15.2
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,16:00:00,1.0,2.0,0.0,1.0,8.0,25.3,15.9
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,16:30:00,1.0,1.0,1.0,2.0,8.0,25.0,16.5
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,17:00:00,1.0,0.0,1.0,2.0,8.0,24.9,16.8
10,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/10,17:30:00,1.0,0.0,1.0,2.0,8.0,24.7,16.8
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,9:00:00,2.0,-1.0,0.0,3.0,15.0,21.4,15.8
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,9:30:00,2.0,-0.5,1.0,3.0,15.0,22.0,16.5
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,10:00:00,2.0,-0.5,1.0,3.0,15.0,22.3,17.1
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,10:30:00,2.0,0.0,1.0,2.0,15.0,22.6,17.1
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,11:00:00,2.0,0.0,1.0,2.0,15.0,25.6,15.4
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,11:30:00,2.0,0.0,1.0,2.0,15.0,26.3,15.0
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,12:00:00,2.0,0.0,1.0,2.0,15.0,26.7,14.7
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,14:30:00,2.0,-1.0,0.0,3.0,15.0,25.0,15.6
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,15:00:00,2.0,0.0,1.0,3.0,15.0,25.1,16.2
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,15:30:00,2.0,0.0,1.0,2.0,15.0,25.4,16.8
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,16:00:00,2.0,0.0,1.0,2.0,15.0,25.5,17.1
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,16:30:00,2.0,0.0,1.0,2.0,15.0,25.6,17.4
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,17:00:00,2.0,0.0,1.0,2.0,15.0,25.4,17.9
11,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,17:30:00,2.0,0.0,1.0,2.0,15.0,25.2,17.7
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,9:00:00,1.0,-1.0,1.0,3.0,5.0,22.2,15.7
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,9:30:00,1.0,-1.0,1.0,3.0,5.0,22.6,16.3
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,10:00:00,1.0,-0.5,1.0,3.0,5.0,22.9,16.8
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,10:30:00,1.0,0.0,1.0,2.0,5.0,24.0,16.4
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,11:00:00,1.0,0.0,1.0,2.0,5.0,24.6,16.3
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,11:30:00,1.0,0.0,1.0,2.0,5.0,24.9,16.2
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,12:00:00,1.0,0.0,1.0,2.0,5.0,25.0,16.3
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,14:30:00,1.0,0.0,1.0,2.0,5.0,25.3,13.6
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,15:00:00,1.0,1.0,1.0,1.0,5.0,25.4,14.7
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,15:30:00,1.0,2.0,0.0,1.0,5.0,25.7,15.2
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,16:00:00,1.0,2.0,0.0,1.0,5.0,25.3,15.9
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,16:30:00,1.0,0.0,1.0,2.0,5.0,25.0,16.5
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,17:00:00,1.0,0.0,1.0,2.0,5.0,24.9,16.8
12,1,23,175.0,67.0,21.87755102,0,0,1,2021/1/10,17:30:00,1.0,0.0,1.0,2.0,5.0,24.7,16.8
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,9:00:00,2.0,1.0,0.0,1.0,14.0,27.1,12.5
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,9:30:00,2.0,2.0,0.0,1.0,14.0,27.6,13.4
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,10:00:00,2.0,1.0,0.0,1.0,14.0,28.2,13.4
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,10:30:00,2.0,0.0,1.0,2.0,14.0,24.7,15.8
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,11:00:00,2.0,0.0,1.0,2.0,14.0,24.0,16.4
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,11:30:00,2.0,0.0,1.0,2.0,14.0,23.7,16.7
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,12:00:00,2.0,-1.0,1.0,2.0,14.0,23.4,16.7
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,14:30:00,2.0,0.0,1.0,2.0,14.0,22.0,16.8
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,15:00:00,2.0,0.0,1.0,2.0,14.0,22.4,17.3
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,15:30:00,2.0,0.0,1.0,2.0,14.0,22.6,17.6
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,16:00:00,2.0,0.0,1.0,2.0,14.0,28.0,13.3
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,16:30:00,2.0,1.0,1.0,1.0,14.0,28.8,12.9
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,17:00:00,2.0,2.0,0.0,1.0,14.0,27.9,13.9
13,1,23,176.0,65.0,20.9839876,0,1,1,2021/1/10,17:30:00,2.0,2.0,0.0,1.0,14.0,28.0,13.9
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,9:00:00,2.0,0.0,1.0,2.0,13.0,27.1,12.5
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,9:30:00,2.0,0.0,1.0,2.0,13.0,27.6,13.4
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,10:00:00,2.0,0.0,1.0,2.0,13.0,28.2,13.4
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,10:30:00,2.0,1.0,0.0,1.0,13.0,24.7,15.8
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,11:00:00,2.0,0.0,1.0,2.0,13.0,24.0,16.4
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,11:30:00,2.0,-1.0,0.0,3.0,13.0,23.7,16.7
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,12:00:00,2.0,-1.0,0.0,3.0,13.0,23.4,16.7
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,14:30:00,2.0,0.0,1.0,2.0,13.0,22.0,16.8
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,15:00:00,2.0,0.0,1.0,2.0,13.0,22.4,17.3
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,15:30:00,2.0,0.0,1.0,2.0,13.0,22.6,17.6
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,16:00:00,2.0,0.0,1.0,2.0,13.0,28.0,13.3
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,16:30:00,2.0,0.0,1.0,2.0,13.0,28.8,12.9
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,17:00:00,2.0,0.0,1.0,2.0,13.0,27.9,13.9
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/10,17:30:00,2.0,-1.0,0.0,3.0,13.0,28.0,13.9
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,9:00:00,2.0,-1.0,0.0,3.0,5.0,24.5,12.5
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,9:30:00,2.0,0.0,1.0,2.0,5.0,26.1,12.5
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,10:00:00,2.0,1.0,1.0,2.0,5.0,26.5,13.1
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,10:30:00,2.0,0.0,1.0,2.0,5.0,24.7,14.5
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,11:00:00,2.0,-1.0,0.0,3.0,5.0,24.3,15.2
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,11:30:00,2.0,-1.0,0.0,3.0,5.0,24.1,15.6
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,12:00:00,2.0,-1.0,0.0,3.0,5.0,24.1,15.9
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,14:30:00,2.0,0.0,1.0,2.0,5.0,24.5,14.9
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,15:00:00,2.0,2.0,0.0,1.0,5.0,24.9,15.0
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,15:30:00,2.0,0.0,1.0,2.0,5.0,25.2,15.5
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,16:00:00,2.0,1.0,0.0,1.0,5.0,25.4,15.5
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,16:30:00,2.0,0.0,1.0,2.0,5.0,25.5,15.7
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,17:00:00,2.0,-1.0,0.0,3.0,5.0,25.3,16.0
14,0,24,160.0,50.0,19.53125,0,0,2,2021/1/13,17:30:00,2.0,nan,nan,nan,5.0,25.1,16.0
15,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/10,9:00:00,3.0,0.0,1.0,2.0,16.0,28.2,11.8
