ÊµÑéÈËÔ±±àºÅ,ÄêÁä,Éí¸ß,ÌåÖØ,BMI,ÈÕÆÚ,Ê±¼ä,ÎÂ¶È£¨¡æ£©,Êª¶È£¨%£©,ÈÈÊæÊÊ½ÓÊÜ³Ì¶È£¨-3~3£©,ÈÈ¸Ğ¾õ£¨-3~3£©,ÓĞÎŞ·ç¸Ğ
6,24,180,62,19.13580247,2018/7/15,14:20:00,27.6,51,2.3,0.2,0
6,24,180,62,19.13580247,2018/7/15,14:30:00,27.7,51,2,0.3,0
6,24,180,62,19.13580247,2018/7/15,15:00:00,28,52,2,0.2,0
6,24,180,62,19.13580247,2018/7/15,15:30:00,28.3,51,2,0.3,0
6,24,180,62,19.13580247,2018/7/15,16:00:00,27,47,1.5,-0.7,0
6,24,180,62,19.13580247,2018/7/15,16:30:00,26.8,50,2,-0.2,0
6,24,180,62,19.13580247,2018/7/15,17:00:00,26.6,47,0,-1,0
6,24,180,62,19.13580247,2018/7/15,17:30:00,26.7,49,2,-0.7,0
6,24,180,62,19.13580247,2018/7/16,8:50:00,28.9,56,-1,2,0
6,24,180,62,19.13580247,2018/7/16,9:00:00,28.8,58,-1,2,0
6,24,180,62,19.13580247,2018/7/16,9:30:00,27.3,50,2.5,0,0
6,24,180,62,19.13580247,2018/7/16,10:00:00,26.8,46,2.5,0,0
6,24,180,62,19.13580247,2018/7/16,10:30:00,26.7,47,2.5,-0.3,0
6,24,180,62,19.13580247,2018/7/16,11:00:00,25.8,52,2.5,-0.5,0
