NO,Age,Gender(male:1 female:0),Height,Weight,BMI,room,date,time,temp£¨¡æ£©,humi£¨%£©,CO2,air speed,thermal sensation(-3~3),thermal acceptance£¨1:accept£¬-1:unaccept£©,thermal preference(cool:-1 unchange:0 warmer:1)
2,24,0,167,48,17.21108681,202,2019/1/14,8:40:00,21.4,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,9:00:00,22.2,nan,nan,0.05,-0.1,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,9:30:00,24.1,nan,nan,0.04,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,10:00:00,nan,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,10:30:00,25.6,nan,nan,0.08,0.4,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,11:00:00,25.7,nan,nan,0.02,0.2,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,11:30:00,26,nan,nan,0.06,0.4,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,12:00:00,26.3,nan,nan,0.01,0.4,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,14:10:00,25.7,nan,nan,0.01,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,14:30:00,25.2,nan,nan,0.1,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,15:00:00,24,nan,nan,0.09,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,15:30:00,23.2,nan,nan,0.05,-0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/14,16:00:00,22.7,nan,nan,0.01,-1,1,1
2,24,0,167,48,17.21108681,202,2019/1/14,16:30:00,22.5,nan,nan,0.1,-1.2,-1,1
2,24,0,167,48,17.21108681,202,2019/1/14,17:00:00,22.3,nan,nan,0.1,-2,-1,1
2,24,0,167,48,17.21108681,202,2019/1/14,17:30:00,22.4,nan,nan,0.05,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/15,8:40:00,20.9,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,9:00:00,21.3,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,9:30:00,21.8,nan,nan,0.04,0.2,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,10:00:00,22.8,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,10:30:00,23.8,nan,nan,0.02,0.3,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,11:00:00,24.6,nan,nan,0.03,0.1,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,11:30:00,25.2,nan,nan,0.02,0.4,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,12:00:00,25.7,nan,nan,0.02,0.4,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,14:10:00,23.4,nan,nan,0.02,0.5,-1,-1
2,24,0,167,48,17.21108681,202,2019/1/15,14:30:00,22.9,nan,nan,0.07,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,15:00:00,22.2,nan,nan,0.12,-0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,15:30:00,21.9,nan,nan,0.06,-0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/15,16:00:00,21.6,nan,nan,0.1,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/15,16:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/15,17:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/15,17:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/16,8:40:00,18.9,nan,nan,nan,-1.5,-1,1
2,24,0,167,48,17.21108681,202,2019/1/16,9:00:00,19.4,nan,nan,nan,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/16,9:30:00,19.8,nan,nan,nan,-0.5,-1,1
2,24,0,167,48,17.21108681,202,2019/1/16,10:00:00,20.4,nan,nan,nan,-0.5,-1,1
2,24,0,167,48,17.21108681,202,2019/1/16,10:30:00,20.9,nan,nan,nan,-0.5,-1,1
2,24,0,167,48,17.21108681,202,2019/1/16,11:00:00,21.4,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/16,11:30:00,21.5,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/16,12:00:00,22.3,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/16,14:10:00,23.1,nan,nan,nan,1,-1,-1
2,24,0,167,48,17.21108681,202,2019/1/16,14:30:00,23.3,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/16,15:00:00,23.5,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/16,15:30:00,23.7,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/16,16:00:00,24.2,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/16,16:30:00,24.4,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/16,17:00:00,25.1,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/16,17:30:00,25.3,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,8:40:00,20.6,nan,nan,0.03,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/17,9:00:00,22.2,nan,nan,0.02,-0.5,1,1
2,24,0,167,48,17.21108681,202,2019/1/17,9:30:00,23.1,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,10:00:00,24.2,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,10:30:00,24.8,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,11:00:00,25.1,nan,nan,0.01,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,11:30:00,25.6,nan,nan,0.01,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,12:00:00,25.8,nan,nan,0.01,1,-1,-1
2,24,0,167,48,17.21108681,202,2019/1/17,14:10:00,23.1,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,14:30:00,22.7,nan,nan,0.04,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,15:00:00,22.1,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,15:30:00,22.3,nan,nan,0.05,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,16:00:00,22.1,nan,nan,0.07,-0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,16:30:00,24.6,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/17,17:00:00,26.4,nan,nan,0,1,-1,-1
2,24,0,167,48,17.21108681,202,2019/1/17,17:30:00,26.9,nan,nan,0.01,2,-1,-1
2,24,0,167,48,17.21108681,202,2019/1/18,8:40:00,17.1,nan,nan,0.03,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/18,9:00:00,17.5,nan,nan,0.03,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/18,9:30:00,19.5,nan,nan,0,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,10:00:00,21.2,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,10:30:00,22.4,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,11:00:00,23.2,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,11:30:00,23.9,nan,nan,0.01,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,12:00:00,24.3,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,14:10:00,22.9,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,14:30:00,23.2,nan,nan,0.04,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,15:00:00,22.7,nan,nan,0.04,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,15:30:00,22.7,nan,nan,0.05,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,16:00:00,22.5,nan,nan,0.04,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,16:30:00,22.2,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,17:00:00,22,nan,nan,0.06,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/18,17:30:00,21.9,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,8:40:00,21.1,nan,nan,nan,-1.5,-1,1
2,24,0,167,48,17.21108681,202,2019/1/21,9:00:00,21.1,nan,nan,0.03,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/21,9:30:00,22.6,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,10:00:00,23.9,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,10:30:00,24.9,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,11:00:00,25.6,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,11:30:00,26,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,12:00:00,26.4,nan,nan,0.02,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,14:10:00,26.5,nan,nan,0.03,1.5,-1,-1
2,24,0,167,48,17.21108681,202,2019/1/21,14:30:00,25.8,nan,nan,0.14,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,15:00:00,24.4,nan,nan,0.1,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,15:30:00,23.9,nan,nan,0.11,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,16:00:00,23.5,nan,nan,0.08,-0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/21,16:30:00,23,nan,nan,0.13,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/21,17:00:00,22.8,nan,nan,0.1,-1.5,-1,1
2,24,0,167,48,17.21108681,202,2019/1/21,17:30:00,22.6,nan,nan,0.12,-2,-1,1
2,24,0,167,48,17.21108681,202,2019/1/22,8:40:00,19.3,nan,nan,0.02,-0.5,0,0
2,24,0,167,48,17.21108681,202,2019/1/22,9:00:00,19.5,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,9:30:00,21.4,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,10:00:00,23,nan,nan,0.04,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,10:30:00,23.9,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,11:00:00,24.8,nan,nan,0.01,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,11:30:00,25.4,nan,nan,0.02,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,12:00:00,25.8,nan,nan,0.01,0.8,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,14:10:00,25.8,nan,nan,0.03,1,-1,-1
2,24,0,167,48,17.21108681,202,2019/1/22,14:30:00,25.7,nan,nan,0.02,1,-1,-1
2,24,0,167,48,17.21108681,202,2019/1/22,15:00:00,25.6,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,15:30:00,25.2,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,16:00:00,25,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,16:30:00,24.8,nan,nan,0.05,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,17:00:00,23.6,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/22,17:30:00,24.4,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,8:40:00,21.4,nan,nan,0.01,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,9:00:00,21.6,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,9:30:00,23.2,nan,nan,0,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,10:00:00,24.4,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,10:30:00,24.9,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,11:00:00,25.3,nan,nan,0.04,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,11:30:00,25.7,nan,nan,0.02,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,12:00:00,26.1,nan,nan,0.01,0.8,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,14:10:00,23.1,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,14:30:00,23.3,nan,nan,0.05,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,15:00:00,22.8,nan,nan,0.07,-0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,15:30:00,22.7,nan,nan,0.07,-0.8,1,0
2,24,0,167,48,17.21108681,202,2019/1/23,16:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/23,16:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/23,17:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/23,17:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/24,8:40:00,18.9,nan,nan,nan,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/24,9:00:00,19.6,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,9:30:00,21.3,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,10:00:00,22.2,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,10:30:00,23.4,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,11:00:00,23.8,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,11:30:00,25.1,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,12:00:00,25.6,nan,nan,nan,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,14:10:00,25.6,nan,nan,nan,1,-1,-1
2,24,0,167,48,17.21108681,202,2019/1/24,14:30:00,25.4,nan,nan,nan,1,-1,-1
2,24,0,167,48,17.21108681,202,2019/1/24,15:00:00,25.3,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,15:30:00,25.2,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,16:00:00,25.1,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,16:30:00,24.5,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,17:00:00,23.2,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/24,17:30:00,23.4,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/25,8:40:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,9:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,9:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,10:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,10:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,11:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,11:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,12:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,14:10:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,14:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,15:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,15:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,16:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,16:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,17:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/25,17:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/8,8:40:00,21.7,18,1064,nan,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,9:00:00,23,18,795,0,1,1,-1
3,24,1,177,60,19.15158479,202,2019/1/8,9:30:00,24.1,17,868,nan,0.5,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,10:00:00,24.6,17,927,nan,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,10:30:00,24.9,17,1049,nan,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,11:00:00,25.3,17,1096,nan,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,11:30:00,25.5,17,1300,nan,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,12:00:00,25.8,17,1162,nan,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,14:10:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/8,14:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/8,15:00:00,23,15,821,0.12,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,15:30:00,22.5,14,644,nan,-1,1,1
3,24,1,177,60,19.15158479,202,2019/1/8,16:00:00,24.1,14,793,0,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,16:30:00,23.5,14,804,0.02,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,17:00:00,22.4,15,677,0.1,-0.5,1,0
3,24,1,177,60,19.15158479,202,2019/1/8,17:30:00,21.4,16,654,0.08,-0.5,1,1
3,24,1,177,60,19.15158479,202,2019/1/9,8:40:00,20.7,14,456,0.05,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/9,9:00:00,22.4,16,762,0.11,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/9,9:30:00,24.4,16,885,0.11,0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/9,10:00:00,26.1,14,962,0.08,0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/9,10:30:00,26.8,16,1264,0.07,0.9,1,-1
3,24,1,177,60,19.15158479,202,2019/1/9,11:00:00,27.3,15,1111,0.09,1,1,-1
3,24,1,177,60,19.15158479,202,2019/1/9,11:30:00,27.9,15,1200,0.05,1,1,-1
3,24,1,177,60,19.15158479,202,2019/1/9,12:00:00,28.2,15,1151,0.01,1,1,-1
3,24,1,177,60,19.15158479,202,2019/1/9,14:10:00,24.7,13,590,0.02,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/9,14:30:00,24.3,16,848,0.06,-0.5,1,0
3,24,1,177,60,19.15158479,202,2019/1/9,15:00:00,24.1,16,826,0.12,-0.4,1,0
3,24,1,177,60,19.15158479,202,2019/1/9,15:30:00,24.6,14,761,0.11,-0.5,1,1
3,24,1,177,60,19.15158479,202,2019/1/9,16:00:00,25.1,13,813,0,-0.5,1,1
3,24,1,177,60,19.15158479,202,2019/1/9,16:30:00,25.1,14,897,0.02,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/9,17:00:00,21.6,16,560,0.1,-0.5,1,1
3,24,1,177,60,19.15158479,202,2019/1/9,17:30:00,22.2,16,598,0.08,-2,-1,1
3,24,1,177,60,19.15158479,202,2019/1/10,8:40:00,22.5,16,473,0.01,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/10,9:00:00,24.3,16,666,0.03,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/10,9:30:00,25.8,16,802,0.01,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/10,10:00:00,26.6,16,949,0.01,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/10,10:30:00,27.7,15,1094,0.01,0.5,1,0
3,24,1,177,60,19.15158479,202,2019/1/10,11:00:00,28,16,1227,0.02,0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/10,11:30:00,27.6,18,1179,0.01,1,1,-1
3,24,1,177,60,19.15158479,202,2019/1/10,12:00:00,27.8,17,1190,0.01,0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/10,14:10:00,26.4,14,710,nan,0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/10,14:30:00,23.5,14,580,nan,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/10,15:00:00,23.1,15,557,nan,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/10,15:30:00,22.3,17,557,nan,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/10,16:00:00,21.8,18,570,nan,-1.5,-1,1
3,24,1,177,60,19.15158479,202,2019/1/10,16:30:00,24.3,16,660,nan,-0.5,1,1
3,24,1,177,60,19.15158479,202,2019/1/10,17:00:00,24.4,16,775,nan,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/10,17:30:00,25,17,850,nan,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,8:40:00,21.6,20,481,nan,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,9:00:00,24.2,19,753,0.01,0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/11,9:30:00,26,19,1032,0.03,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,10:00:00,26.9,19,1256,0.02,1,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/11,10:30:00,27.7,19,1219,0.03,1,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/11,11:00:00,25.9,18,913,0.1,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,11:30:00,25.4,18,925,0.07,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,12:00:00,24.9,19,855,0.08,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,14:10:00,24.8,20,1065,0.02,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,14:30:00,25,21,1412,0.06,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,15:00:00,25.2,19,1054,0.04,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,15:30:00,23.5,19,687,0.05,-0.5,1,1
3,24,1,177,60,19.15158479,202,2019/1/11,16:00:00,23.3,20,717,0.08,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,16:30:00,23.5,20,675,0.1,-0.5,1,1
3,24,1,177,60,19.15158479,202,2019/1/11,17:00:00,23.2,19,655,0.08,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/11,17:30:00,22.6,20,697,0.03,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/14,8:40:00,22.7,20,529,0,0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/14,9:00:00,24.2,20,762,0.05,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/14,9:30:00,26,18,761,0.04,0.5,1,0
3,24,1,177,60,19.15158479,202,2019/1/14,10:00:00,26.5,18,849,0.02,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/14,10:30:00,27,18,950,0.08,0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/14,11:00:00,27.3,18,903,0.02,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/14,11:30:00,27.9,17,948,0.06,0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/14,12:00:00,28.2,17,983,0.01,1,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/14,14:10:00,28.2,16,881,0.01,1,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/14,14:30:00,26.1,12,nan,0.1,-0.5,1,0
3,24,1,177,60,19.15158479,202,2019/1/14,15:00:00,24.9,13,623,0.09,-0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/14,15:30:00,24.1,13,520,0.05,-1.5,-1,1
3,24,1,177,60,19.15158479,202,2019/1/14,16:00:00,24.4,13,597,0.01,-2,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/14,16:30:00,24.3,12,552,0.1,-1.5,-1,1
3,24,1,177,60,19.15158479,202,2019/1/14,17:00:00,23.9,13,515,0.1,-1.5,-1,1
3,24,1,177,60,19.15158479,202,2019/1/14,17:30:00,24.2,14,643,0.05,-1.5,-1,1
3,24,1,177,60,19.15158479,202,2019/1/15,8:40:00,22,13,429,nan,-0.5,1,1
3,24,1,177,60,19.15158479,202,2019/1/15,9:00:00,23.6,13,557,0.03,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/15,9:30:00,24.2,14,692,0.04,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/15,10:00:00,25.5,14,833,0.01,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/15,10:30:00,25.8,16,862,0.02,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/15,11:00:00,26.8,15,1082,0.03,0,1,0
3,24,1,177,60,19.15158479,202,2019/1/15,11:30:00,27.6,14,1064,0.02,1,1,-1
3,24,1,177,60,19.15158479,202,2019/1/15,12:00:00,27.9,15,1030,0.02,0,1,-1
3,24,1,177,60,19.15158479,202,2019/1/15,14:10:00,26.3,9,629,0.03,0.5,1,-1
3,24,1,177,60,19.15158479,202,2019/1/15,14:30:00,23.9,11,629,0.07,-1,1,1
3,24,1,177,60,19.15158479,202,2019/1/15,15:00:00,23.4,11,655,0.12,-1,1,1
3,24,1,177,60,19.15158479,202,2019/1/15,15:30:00,23.4,12,581,0.06,-0.5,1,1
3,24,1,177,60,19.15158479,202,2019/1/15,16:00:00,22.7,11,599,0.1,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/15,16:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/15,17:00:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/15,17:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/16,8:40:00,20,11,440,nan,-1,1,1
3,24,1,177,60,19.15158479,202,2019/1/16,9:00:00,20.5,11,505,nan,-1,1,1
3,24,1,177,60,19.15158479,202,2019/1/16,9:30:00,22,12,539,nan,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/16,10:00:00,22.5,12,580,nan,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/16,10:30:00,23.1,11,589,nan,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/16,11:00:00,23.5,12,652,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/16,11:30:00,23.5,11,665,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/16,12:00:00,23.6,12,664,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/16,14:10:00,24.2,11,671,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/16,14:30:00,24.4,11,579,nan,-1,0,1
3,24,1,177,60,19.15158479,202,2019/1/16,15:00:00,25.1,10,876,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/16,15:30:00,25.9,11,1004,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/16,16:00:00,26.2,11,832,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/16,16:30:00,26.3,11,899,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/16,17:00:00,26.6,10,810,nan,0,0,0
